Soil Moisture (%),Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Solar Radiation (W/m²),Evapotranspiration (mm/day),Soil Type,Crop Type,Growth Stage,Root Depth (cm),Previous Irrigation (days),Irrigation Needed
16.50325909,18.05274785,32.33976075,32.71710027,0.480100897,384.0698938,9.154162015,Silt,Wheat,Germination,21.34498882,4,0
28.53814596,26.30497571,31.85734746,11.60090902,6.707432124,541.9177864,7.619343757,Sandy,Soybean,Vegetative,88.7688824,7,0
31.33310853,38.34687544,53.2792056,0.719072304,3.541645108,388.6602241,5.051155557,Loamy,Wheat,Flowering,56.09899151,1,0
32.70526653,22.90390262,39.60149619,38.21766932,1.968483782,273.0321266,9.883705667,Silt,Wheat,Germination,46.3927987,0,0
32.636635,27.68087022,31.40112578,31.18715424,19.13440868,378.5225942,4.652775313,Sandy,Tomato,Fruiting,24.5770466,6,0
8.192213607,16.03932148,75.37281684,38.11513123,11.9871945,977.4138455,0.582378308,Clay,Soybean,Vegetative,73.07361664,5,0
22.30471066,18.70858002,57.51138053,1.946900834,14.57312568,470.0020753,2.622743218,Loamy,Maize,Fruiting,93.41260382,7,0
7.014556601,39.66575307,47.35468632,41.85598139,6.307274865,500.2414992,4.360704802,Silt,Soybean,Fruiting,43.78396185,7,0
24.23351088,39.12796741,84.00499098,30.97631,7.86294259,618.890491,1.569026241,Clay,Maize,Germination,31.74265006,1,0
20.45356755,15.12349952,36.96833761,28.16976754,4.738479878,985.0066916,9.475651263,Silt,Soybean,Germination,59.93802253,7,0
36.0696464,38.79529464,87.35512974,31.23070241,1.939313419,317.4411488,7.668488978,Sandy,Rice,Flowering,81.65673536,5,0
17.28202544,30.97799845,48.83800304,43.22166234,3.580632749,713.1538995,2.682872004,Sandy,Soybean,Germination,10.33909251,8,0
9.097345575,36.69795736,83.30422034,29.34682533,15.95028091,744.3862242,5.908045335,Clay,Tomato,Germination,66.82396928,6,0
10.00470887,26.36849639,66.17657259,29.04751899,13.5509161,646.5919751,7.214491571,Silt,Maize,Flowering,63.68644006,1,0
31.65287211,27.88990071,79.60244158,49.53395785,10.93857752,179.7205057,9.412789289,Loamy,Wheat,Fruiting,38.63369672,7,0
26.63763222,27.22116451,89.04078979,37.83650835,9.501797457,709.1850482,8.816353492,Loamy,Tomato,Flowering,50.62807032,8,0
8.539293664,31.67160644,47.30432627,22.11469027,18.44868567,157.6852399,5.151922261,Clay,Maize,Flowering,32.22669017,6,0
7.943738214,18.49128137,87.66812912,35.36985,1.454698956,636.5283846,7.746526198,Clay,Maize,Flowering,81.08971642,3,0
29.5339196,15.74933975,53.36891369,19.46152358,5.612016265,765.6230595,5.621447538,Clay,Wheat,Vegetative,67.108144,8,0
7.546705223,22.69824854,53.13071428,11.44377312,6.998757071,289.8729016,5.5270389,Silt,Rice,Fruiting,57.94404598,3,0
33.76510208,32.61701907,50.42322626,29.84259384,15.64851624,857.4598068,1.147419583,Loamy,Tomato,Vegetative,45.32735786,3,0
29.71847795,20.0463363,62.48445644,46.40910491,19.8502924,127.318425,1.26137658,Loamy,Wheat,Vegetative,36.22459474,8,0
7.847207322,31.83581083,39.24870259,46.456976,4.813410295,859.4315773,5.29533615,Loamy,Wheat,Germination,84.04628374,7,0
7.969319993,39.24780115,63.22268912,17.09526391,17.48614668,514.2961456,2.68861545,Clay,Rice,Flowering,50.62669034,3,0
39.53238525,17.34751789,62.50228874,26.38387331,16.61245521,295.8291459,0.210369025,Loamy,Tomato,Flowering,55.13026779,7,0
18.09947785,31.81505296,75.71410876,10.58179493,4.493147953,220.4003305,7.228392039,Sandy,Wheat,Vegetative,56.87458575,7,0
17.97247515,26.09375548,80.01899772,49.78155547,7.986651604,957.9764508,0.324865967,Clay,Rice,Germination,50.35302419,6,0
33.44798485,36.70355636,56.42648102,49.05589539,8.193457386,165.3990288,5.952768411,Loamy,Tomato,Germination,33.04795836,9,0
38.15370021,19.42874474,48.13999496,32.47544649,19.56441337,279.1840779,5.391937941,Silt,Soybean,Germination,20.83063962,5,0
39.51003723,32.31564881,45.56009384,40.22070298,3.617838028,413.0401127,9.688146906,Clay,Maize,Fruiting,18.86835405,7,0
31.36823648,35.95288224,41.6774302,35.75500806,15.98315942,658.2113641,4.842131393,Sandy,Rice,Vegetative,78.1716271,6,0
18.16908549,38.61535549,33.45885493,29.65791095,6.683854283,590.3209767,0.636014364,Sandy,Maize,Fruiting,30.11750401,4,0
7.922525084,32.08120071,50.54687873,2.667399849,14.61740692,213.0791432,5.516879678,Silt,Soybean,Germination,15.01055335,3,1
32.20014206,27.4293691,46.21486153,22.73821713,8.400220086,360.7551854,8.410961706,Silt,Wheat,Germination,81.7765666,1,0
24.54414874,30.44618101,87.98504315,33.73931511,11.56719526,314.876594,9.968492843,Clay,Wheat,Germination,23.86554876,7,0
19.84777032,36.72262461,63.46252958,33.87658069,16.65223547,292.188569,4.303431737,Clay,Tomato,Flowering,66.26314826,8,0
36.72240348,29.26524367,50.83662234,18.65613092,16.0833113,470.0299028,3.202987425,Sandy,Rice,Vegetative,40.47789443,3,0
8.891911881,15.75967649,64.82805606,47.08459933,17.32846367,733.6283073,9.06653297,Silt,Rice,Flowering,21.3832231,3,0
22.24187865,38.27371739,38.35180208,8.367851612,1.192346507,295.707639,1.912421291,Clay,Tomato,Fruiting,47.30328813,4,0
5.397377567,32.23816878,56.64262495,25.01797231,13.84101106,430.0109917,6.15428915,Sandy,Maize,Flowering,11.3327975,1,0
21.40312247,31.91283464,67.57405929,34.54419883,2.799747534,451.8256842,4.057144242,Silt,Wheat,Vegetative,85.69404843,6,0
6.970614649,20.39187881,59.33386991,34.85679029,8.31637136,978.8108765,0.41082365,Sandy,Wheat,Flowering,56.21481652,4,0
9.158627069,31.47213676,54.10672804,32.43194784,10.9717683,959.1997212,3.472884743,Loamy,Rice,Germination,22.52440098,5,0
9.113418637,24.84661014,89.63090333,13.76441067,8.054789695,820.1238245,2.652285225,Silt,Rice,Fruiting,31.32822866,3,0
27.72236057,31.28082443,82.81888573,7.810328434,10.39223352,317.4930287,6.860911539,Clay,Tomato,Fruiting,50.31776729,7,0
31.11157077,17.66482576,67.40435749,31.79701634,19.93052618,161.2335827,9.487904977,Clay,Soybean,Germination,26.99824445,7,0
25.41790678,31.44613262,64.16264167,29.96510581,2.704346274,385.2137239,2.680471874,Loamy,Maize,Germination,34.17392454,4,0
38.6760392,39.98534314,67.23962879,8.967800514,13.50912091,340.1150945,8.114659392,Silt,Soybean,Germination,58.09470078,5,0
18.12047028,16.20530097,42.07872647,35.25695728,7.920019328,555.3332201,0.553598169,Sandy,Soybean,Vegetative,84.93481117,2,0
14.99992302,39.42935461,53.7082646,22.75859959,2.660195978,799.9551191,5.3812101,Clay,Rice,Flowering,46.16557171,0,0
35.40096949,25.17269902,32.36757197,33.38802958,3.174735267,872.490645,0.705500637,Loamy,Rice,Fruiting,74.52777462,8,0
12.82585435,36.76883626,58.53276225,41.86835399,18.98546212,860.3776769,9.340329911,Loamy,Rice,Flowering,88.90157921,8,0
38.71278888,34.5596371,62.58147504,8.486421429,17.59202993,423.7080051,7.663512806,Silt,Soybean,Germination,29.46708463,2,0
5.425406614,29.17540652,43.66498417,0.9572434,18.14083921,718.5109091,6.579499112,Silt,Maize,Germination,82.64727734,3,1
38.94575893,33.46123023,87.84173083,38.95512932,19.83065552,381.5507778,8.238963816,Clay,Rice,Flowering,78.16619785,6,0
6.510596918,36.96288903,84.56727666,30.48487126,4.1663078,154.8149889,6.475197956,Loamy,Wheat,Fruiting,42.12435682,1,0
36.19000898,25.10350804,73.32859413,34.98197848,7.108786747,731.408739,9.689443972,Sandy,Maize,Vegetative,99.05679636,2,0
23.46953882,23.17582904,62.00319773,41.90774875,13.3843806,108.8447973,7.139579479,Loamy,Wheat,Flowering,33.63151343,5,0
39.75376786,31.68983464,82.19814958,40.14054674,9.676050797,468.2643287,9.246586096,Sandy,Maize,Germination,32.93229394,7,0
7.582879766,35.19614855,37.83914063,48.04600735,8.367790668,396.4413424,5.17131892,Sandy,Rice,Germination,79.50332482,0,0
24.38489995,34.05712837,77.43058766,26.79675394,7.156224987,724.0397847,1.17064413,Clay,Tomato,Vegetative,49.11915862,3,0
38.92558875,34.94534122,37.48924884,24.42478163,11.87561264,789.6209255,5.281777214,Loamy,Rice,Flowering,39.77154953,0,0
23.30842455,25.88958287,77.65263975,20.09435999,11.51186857,373.6851724,1.268728281,Sandy,Soybean,Vegetative,26.07965248,1,0
27.02895233,35.4458554,46.5460541,7.684552142,3.229156681,830.464313,5.924934792,Silt,Soybean,Vegetative,78.87991878,7,0
29.35120411,18.00522638,82.62543486,28.63036164,9.43479675,364.5250845,4.824930605,Sandy,Maize,Fruiting,80.76896255,5,0
20.90893727,28.61222745,86.64252563,13.85062622,11.06943552,501.693724,6.225753978,Silt,Soybean,Fruiting,60.99076029,8,0
26.9645328,15.14396651,38.92775816,46.06537561,11.40573877,754.3166743,0.100469811,Silt,Rice,Germination,96.15822519,1,0
25.45100092,23.11464575,57.7605363,29.15954021,4.202143858,723.6282063,1.948404917,Loamy,Wheat,Flowering,38.63469434,2,0
36.54053037,24.16153837,88.85924269,29.64200903,14.84542785,988.6316251,4.913304319,Silt,Rice,Fruiting,29.76571409,8,0
6.590623312,24.90431729,59.00444616,17.74623304,0.503981896,302.6449218,9.505035616,Sandy,Maize,Germination,70.9720092,8,0
14.83371164,32.38668017,81.81285135,2.599467599,7.096637111,696.0861222,3.836090404,Silt,Soybean,Flowering,78.25677767,5,1
38.26440194,24.71395253,65.32389133,1.587188269,15.60425297,648.7137174,4.243720261,Loamy,Wheat,Germination,30.24153735,2,0
36.15923244,26.21734057,52.51979448,21.16675721,11.27785842,923.588609,7.14696089,Clay,Tomato,Fruiting,16.89496878,4,0
20.94798635,20.93860327,47.14701333,4.228268905,5.22324865,240.7259275,6.037927573,Sandy,Wheat,Germination,82.94648379,1,0
26.70464092,24.33129479,42.19338547,30.34234778,13.89906239,776.6183472,2.989261501,Sandy,Wheat,Flowering,97.88517763,6,0
14.7083414,20.68174068,75.70789148,44.04865028,11.34781888,611.4417546,4.108163956,Loamy,Rice,Flowering,68.02050575,9,0
11.58424059,16.82989809,53.19243041,44.14574083,15.92487219,347.1992828,2.176997989,Loamy,Tomato,Germination,35.00802101,7,0
21.22944417,30.08621483,60.67652773,32.95227051,14.70050372,526.9914227,9.660214591,Loamy,Maize,Flowering,99.70053477,5,0
17.36732798,31.70531996,59.5395288,10.56159157,12.20215844,400.3989374,1.306343816,Loamy,Maize,Germination,90.39399726,7,0
25.42796391,30.48725865,64.63674175,43.14984157,9.763553506,621.3820625,3.718367846,Sandy,Wheat,Flowering,56.20425817,1,0
7.720712294,26.5873511,81.93462874,44.30467177,2.663642513,900.1005497,0.258389722,Clay,Wheat,Germination,84.27891564,2,0
39.10381827,24.4946445,88.84436062,9.832679248,5.226660358,612.374486,2.217794919,Silt,Soybean,Germination,83.42384709,6,0
39.51737606,36.58334124,54.45505251,36.87130429,8.381989458,668.5501765,7.804711384,Silt,Tomato,Germination,94.13190727,9,0
29.43565999,27.97704463,79.65113533,14.32597745,11.98598574,566.8730624,2.011752323,Clay,Wheat,Vegetative,85.68314594,0,0
23.76337282,26.97954694,75.87166768,40.13201562,10.2741571,146.0489558,0.800634025,Clay,Soybean,Flowering,67.93113124,6,0
15.83346657,15.64105165,64.41173709,49.861895,5.763690519,309.5727012,4.744531798,Clay,Tomato,Fruiting,64.83733471,5,0
33.48282569,23.53119569,87.36282862,1.501300266,0.129287156,542.8015565,0.099692347,Loamy,Maize,Germination,52.06215595,7,0
28.96559104,24.50489047,42.02847093,44.86829329,9.924784438,379.2117554,0.847661544,Sandy,Soybean,Vegetative,66.3837076,6,0
10.69159288,24.97056952,36.55585262,31.13152668,5.712519771,263.587238,8.076258696,Sandy,Tomato,Fruiting,81.56949279,3,0
36.88245146,29.50430923,81.23771802,48.66913096,14.69216601,553.7195577,7.714733449,Sandy,Soybean,Germination,97.21338637,2,0
33.7888035,28.34006367,56.348989,23.25047588,0.478925305,390.5288141,9.151388204,Loamy,Wheat,Fruiting,52.05586224,2,0
38.24299697,30.19762732,80.81813125,42.36939653,11.69655623,332.2968789,8.545154359,Sandy,Rice,Vegetative,61.62878827,3,0
30.40018279,34.12208154,83.58541231,3.11970343,18.82948475,517.5868757,6.831755632,Loamy,Maize,Fruiting,50.03249456,8,0
26.46953186,35.32464347,33.74745562,16.7639525,3.488185342,219.9558323,0.523328573,Sandy,Wheat,Germination,70.16397589,8,0
19.63850627,32.95307691,83.00788578,3.350826888,9.432989815,934.9711598,7.82848618,Clay,Wheat,Fruiting,66.69284537,1,1
37.64549692,38.8880924,56.89914332,48.76715667,1.828439836,880.9318881,8.455108108,Silt,Tomato,Fruiting,11.60504112,4,0
35.31223613,15.45581457,60.62594934,40.84869536,12.51363825,736.8585272,7.990821458,Silt,Soybean,Germination,58.70454032,0,0
6.582653454,19.89444964,67.59555067,42.62737106,11.01063361,195.5924448,5.084790353,Loamy,Maize,Vegetative,17.96382061,3,0
5.922844107,15.18907187,85.5829564,46.89826157,8.147310484,798.289529,2.329018386,Sandy,Wheat,Vegetative,12.37452562,1,0
18.17621784,31.18686785,31.14696567,4.255174306,10.42754043,827.1615953,8.453299757,Silt,Tomato,Fruiting,81.20774459,7,1
33.36936658,37.45076372,58.6106081,19.27987963,17.93149317,790.9881559,7.271628097,Clay,Maize,Flowering,33.27848759,3,0
39.55466453,21.08705741,71.26332255,3.551744452,3.925886046,202.5692984,9.807611744,Clay,Soybean,Fruiting,40.65895696,4,0
10.26459119,38.17586362,73.36241746,10.53965508,0.451290234,679.5171614,1.556925978,Clay,Wheat,Flowering,15.76761288,3,0
25.79457504,16.50668476,71.55194589,11.46828885,17.23329769,850.8923162,2.256645831,Loamy,Wheat,Fruiting,26.15502344,4,0
18.33117998,38.36090067,38.06610776,23.45536055,11.54234165,619.6180611,2.117981499,Loamy,Wheat,Vegetative,78.90443364,4,0
38.94700392,23.79056718,47.9637353,13.42810837,17.81316911,681.7666377,7.925397676,Sandy,Maize,Fruiting,54.41777472,4,0
34.47416231,17.53552071,51.52293153,5.048905341,11.93890447,512.5271315,1.869072965,Clay,Maize,Fruiting,89.26016163,2,0
34.34150466,27.14679398,78.26623246,8.374554455,16.2032218,575.8365879,0.666598298,Sandy,Maize,Flowering,45.75179183,6,0
21.40426059,21.41941419,46.72559234,7.363778178,8.593467267,130.9391725,9.985608066,Sandy,Maize,Vegetative,34.18306622,2,0
19.51868258,22.12182255,42.64229783,48.6538399,14.99719863,675.0667198,0.248172114,Clay,Tomato,Flowering,41.2839833,1,0
14.56924752,22.68224912,87.44688114,37.96462535,18.26082934,173.3024916,8.352440602,Sandy,Rice,Fruiting,74.14946142,2,0
6.973142383,35.07564745,30.53179711,48.38807326,11.44245927,491.5131349,3.653668416,Silt,Tomato,Germination,59.95051051,2,0
35.26528317,28.47903192,89.86925134,21.98702433,3.615703011,363.3895879,8.416154598,Loamy,Wheat,Fruiting,91.37720868,7,0
33.45153532,22.78269248,70.60927793,13.91842408,5.375952301,590.8851552,5.546204912,Sandy,Tomato,Fruiting,64.19518924,3,0
39.99011857,30.25834458,79.70815797,39.91465986,3.972891538,220.074702,9.016312295,Clay,Soybean,Flowering,54.37163876,2,0
39.8822893,32.90376686,47.67716378,16.3126959,4.937140552,722.4790618,9.261929864,Loamy,Maize,Germination,80.71774515,9,0
24.4401097,21.81560002,30.85891666,14.96916869,6.128308987,815.5103832,0.090981813,Loamy,Soybean,Germination,95.27804657,4,0
31.91455953,25.33872754,74.27217111,11.62529961,11.10267574,247.0190048,0.75412176,Sandy,Soybean,Flowering,42.02613201,3,0
38.06680055,18.04715233,80.04867582,6.483948911,11.75983259,193.8817786,2.503587296,Silt,Wheat,Vegetative,32.48885891,8,0
34.73765867,19.52873374,74.42856792,12.82315305,8.529994945,230.9639345,6.693154164,Sandy,Maize,Germination,65.45956567,7,0
13.65718356,32.02794635,38.57101724,17.76598742,12.3084156,889.4148057,8.882721965,Silt,Soybean,Germination,54.8985539,6,0
20.76904474,19.53595869,75.20567534,33.69971041,1.631498512,575.3703356,4.599419513,Loamy,Wheat,Flowering,99.02670174,7,0
9.52057953,28.12908459,76.13536693,3.128242111,1.755764741,520.5348964,6.069731163,Sandy,Maize,Vegetative,51.61256057,4,1
38.39178595,32.72615654,69.51243094,10.52534698,3.436589207,196.0406372,1.884998528,Clay,Rice,Vegetative,16.68983962,3,0
26.21611221,17.67192308,75.96695597,40.45118201,10.36154996,684.6004061,8.049668339,Sandy,Wheat,Fruiting,97.96321547,6,0
13.00249819,29.18280549,80.75528638,7.346096179,4.279893574,881.1996327,9.673281114,Silt,Tomato,Fruiting,85.9228251,0,1
28.50952395,21.41406959,66.81624685,17.13225733,5.66568807,845.3672824,2.685989329,Silt,Maize,Flowering,26.04251296,5,0
26.63448842,39.07317188,35.31628284,43.23294609,8.006256723,663.4492381,4.948259516,Sandy,Soybean,Vegetative,91.41447278,7,0
17.53569513,27.08864117,59.25766858,7.746265557,16.23732248,167.750845,0.861161105,Silt,Soybean,Flowering,40.66001387,6,1
8.974515727,35.14981374,34.65896008,4.136841781,0.277242718,201.1573245,5.591366565,Loamy,Tomato,Fruiting,43.94007861,1,1
28.50506185,28.75566355,54.45258186,24.22689975,12.9875764,144.3780884,5.027834418,Sandy,Tomato,Flowering,91.57523341,6,0
23.21076953,16.08531332,54.42638935,15.12097556,13.37753062,331.7312948,1.444364842,Silt,Soybean,Flowering,57.71040085,5,0
32.03114371,30.82878439,33.96059065,28.17041822,15.97311561,222.0953204,4.420662131,Sandy,Maize,Germination,22.39866365,4,0
23.20572254,38.78508356,50.92923204,40.19024452,18.65505878,334.0432362,3.341046521,Sandy,Wheat,Germination,43.21505434,3,0
34.82635251,30.0402955,36.65988593,6.857424408,0.402756979,446.5522501,5.218308753,Clay,Tomato,Germination,74.98877016,0,0
24.31673936,35.47972149,78.4941126,29.03495423,3.07567411,948.6845057,5.856543354,Sandy,Tomato,Fruiting,25.67657693,1,0
24.632829,37.10516158,86.86128156,25.27543802,17.72342588,649.3384538,0.084955786,Clay,Tomato,Flowering,63.12080777,6,0
35.68287609,20.7019943,34.33898852,7.203939301,9.170371244,851.4764071,7.610059829,Silt,Rice,Germination,72.57467196,9,0
19.12190032,20.301121,87.30691244,31.19992428,11.29181278,739.3163506,7.130142919,Clay,Maize,Germination,40.9468218,2,0
9.690532996,30.27452472,61.35459596,13.68202089,13.26054407,201.2528175,3.662863862,Clay,Maize,Germination,72.44926198,4,0
6.007393671,25.27571175,47.97394068,24.39171593,13.58133209,762.3283657,0.529359356,Clay,Maize,Fruiting,89.57866166,7,0
31.42980395,35.99653257,34.61172452,4.113616214,18.63480807,347.5889934,7.549325398,Loamy,Maize,Fruiting,52.49050698,7,0
26.7108343,37.50057808,60.03745608,22.97920286,19.93898835,675.1970623,9.551751605,Clay,Maize,Flowering,44.46183954,5,0
29.64279188,23.83553448,77.67093267,15.3231734,14.40314922,406.8657763,2.40151596,Sandy,Soybean,Flowering,32.60425612,4,0
12.45374565,20.92176397,72.42518864,41.11906056,5.744424184,997.9050369,3.235246137,Clay,Tomato,Flowering,64.37849319,1,0
9.773001646,34.51313788,33.01356069,2.84893635,17.59504805,337.1963315,1.838128895,Sandy,Soybean,Germination,89.18668432,8,1
5.509063298,21.87015089,34.37411012,20.93036375,0.984418291,351.2174237,5.769361233,Clay,Rice,Vegetative,39.21951405,0,0
17.27056456,35.56535796,54.17239696,22.92157121,4.621617057,937.60503,1.548413946,Loamy,Wheat,Fruiting,45.66119721,1,0
25.64711904,25.59345634,47.71742964,36.25030381,17.94771435,122.1799642,3.561939435,Silt,Tomato,Germination,46.59629658,0,0
18.72854158,31.68874748,43.94305938,28.71437875,5.123830289,727.0200891,6.970130139,Clay,Rice,Germination,60.47311076,3,0
20.31162227,17.38838285,46.86026993,33.36061686,4.413021192,752.7937517,5.60115983,Clay,Soybean,Flowering,30.55680654,3,0
36.64555431,30.59648312,78.2089646,38.85246428,2.762505863,852.7407197,3.864625643,Loamy,Wheat,Flowering,83.99900398,4,0
17.18894135,26.29419197,85.75368322,43.11014868,17.18223515,976.9953796,4.202496018,Clay,Rice,Germination,36.60420498,4,0
22.98963212,29.66521158,54.30616167,15.69377484,10.00116518,978.0417272,5.621108826,Sandy,Wheat,Fruiting,73.48264218,7,0
32.42785545,19.20035519,84.36666013,26.90113527,13.49786406,158.7490818,0.058647279,Clay,Rice,Fruiting,56.18941676,2,0
18.87899738,33.42184362,49.28974207,42.00540392,4.781327682,839.6553905,0.785098685,Clay,Soybean,Germination,62.7307843,5,0
26.77303451,36.56992694,58.58621918,49.47255655,15.16080842,681.6789403,8.812580678,Silt,Wheat,Vegetative,26.16478649,2,0
35.18272981,20.418495,43.56173987,44.47596555,15.2001109,682.6079209,0.778789891,Silt,Rice,Vegetative,76.15208784,1,0
38.23322183,17.39286389,68.42856253,18.57336313,6.251960498,215.514934,7.068035962,Clay,Soybean,Fruiting,26.97584671,7,0
10.14757183,15.59096465,88.73886691,9.758325861,8.21365266,685.1684498,9.200381641,Loamy,Tomato,Flowering,20.21262739,0,1
37.43056688,31.04928751,66.20958576,24.46962687,4.193805549,984.2343225,2.706836043,Silt,Soybean,Vegetative,59.20115499,8,0
22.22407026,30.1773509,51.46884505,37.08207259,19.53122047,920.6367126,3.704914371,Clay,Soybean,Vegetative,73.83674232,6,0
14.03855359,28.66743532,68.86904676,24.62845354,12.91205154,495.2175947,5.689214058,Silt,Tomato,Flowering,14.50322528,9,0
21.06975147,20.7986774,37.37524071,24.15904317,18.69087761,135.953176,8.817089696,Clay,Soybean,Vegetative,16.24557834,3,0
39.30114013,24.7726499,83.31954482,41.91152105,6.067710873,426.064141,9.419055873,Silt,Tomato,Germination,82.24112464,2,0
22.24163329,29.86190838,60.18503705,18.07018895,15.63781826,843.7512804,7.395632481,Silt,Tomato,Vegetative,82.81294296,5,0
16.50630636,27.41917147,56.96098452,42.98973374,15.31717288,731.3491913,0.866197609,Sandy,Tomato,Flowering,32.07742454,8,0
27.1690299,39.69463801,65.15188731,20.34024005,13.83311304,513.40929,6.691541555,Clay,Rice,Germination,65.37053825,8,0
13.40509666,18.41099381,67.48703177,16.41165528,19.31277951,149.5913816,4.103037219,Clay,Wheat,Vegetative,49.88620676,3,0
7.655216484,32.37861385,34.30654837,22.69949556,7.871106722,484.205255,4.707009995,Clay,Rice,Fruiting,66.94264373,9,0
9.510790267,25.1079692,70.95703327,38.12234793,2.614346472,522.1224457,0.491483903,Clay,Tomato,Germination,87.65913557,4,0
9.481604364,25.70499037,44.51590082,6.300101393,13.43417718,935.6999796,1.910621393,Silt,Wheat,Germination,17.18707821,8,1
10.31659427,32.93994414,72.83715795,9.820960794,14.58619601,676.9774932,7.905136075,Sandy,Wheat,Fruiting,80.01859834,1,1
9.858951043,32.31090378,79.35208766,47.57224128,11.50121147,380.487625,4.53958833,Sandy,Tomato,Fruiting,54.37261941,1,0
27.43061607,39.78139984,78.23751045,8.774581369,4.136357863,572.786438,3.016622416,Loamy,Wheat,Vegetative,60.77142494,4,0
11.36580295,18.20985724,63.15005804,28.3863659,10.08911883,159.449777,3.84019074,Clay,Wheat,Vegetative,68.8538224,0,0
17.09835492,17.60274123,61.21019354,28.96572333,6.243794731,975.3114121,8.543995133,Loamy,Rice,Flowering,93.03608342,7,0
36.38759435,33.10847043,38.57255768,24.4812231,8.549330563,424.0539117,7.489990174,Silt,Wheat,Flowering,15.10479582,4,0
21.58865741,29.45967293,76.52076902,32.23726243,12.90437152,530.0806194,2.723153972,Loamy,Tomato,Germination,12.65287169,9,0
28.36452085,21.85401666,46.28456283,11.49133629,14.90429485,419.7555768,1.175018402,Clay,Maize,Fruiting,26.04356033,1,0
11.03119549,16.98548422,59.80172537,27.63311339,4.644493818,714.2605571,2.519982216,Sandy,Maize,Fruiting,98.78029534,8,0
11.73011566,17.14145624,47.05644558,18.60866276,8.106507213,696.0089425,9.207564511,Sandy,Maize,Flowering,74.35687306,1,0
6.430401569,37.35477187,38.02970178,33.08336298,5.38323142,743.7900795,5.815888378,Clay,Tomato,Germination,65.31770071,6,0
10.91272721,19.79668312,67.77346181,7.061177169,3.972632277,341.3289067,5.334802087,Silt,Maize,Germination,14.23351481,7,1
14.75066187,23.08428905,33.25992209,28.54387084,15.6677444,384.101633,5.963935997,Clay,Rice,Flowering,89.11992015,5,0
11.19536695,20.66641006,74.91871405,9.263517769,18.18505389,212.726108,3.660282657,Silt,Tomato,Flowering,83.1481168,6,1
8.104588681,23.87490765,49.05520772,13.93215316,7.404643714,689.9589747,8.071070203,Sandy,Tomato,Flowering,69.83200395,0,0
9.222255489,16.73559607,30.00808158,10.93549002,15.02557849,135.8174146,5.232862493,Silt,Tomato,Vegetative,40.52177339,3,0
21.12725688,27.97649477,60.66774835,9.141888993,17.93990579,637.914102,1.167479028,Clay,Wheat,Germination,16.345446,6,0
12.22168014,16.69031409,32.81111451,41.28554758,16.92248421,882.7262964,1.290651248,Clay,Wheat,Germination,62.20346391,0,0
17.74944514,35.0089127,46.57017347,14.28537838,3.656267771,901.7489335,5.368591465,Clay,Wheat,Germination,74.77251143,0,0
22.61960448,20.84280205,72.41858925,46.35618909,19.12583763,504.1339843,9.365702181,Silt,Soybean,Flowering,18.48163154,5,0
29.163819,28.50029787,33.7613773,48.49632627,7.533528809,513.3733194,3.083521217,Silt,Rice,Flowering,67.03908938,3,0
6.375924894,37.00197719,80.36030954,28.5630235,6.784813223,169.2722647,8.695411689,Silt,Tomato,Flowering,35.77294611,2,0
32.97936396,31.27193423,30.22919536,7.150056133,1.248626546,703.6885229,7.640955866,Sandy,Tomato,Flowering,78.78197991,4,0
26.97651363,28.32394466,44.80943215,18.72741217,9.723473082,839.1334783,2.478124429,Loamy,Wheat,Fruiting,58.56542655,8,0
7.861566118,23.10834383,74.45424337,39.88661317,2.180272313,320.1895491,0.363407483,Loamy,Tomato,Flowering,21.6133109,9,0
35.57525184,23.32504783,48.97620898,18.36953643,4.970796419,479.1707935,1.018472651,Clay,Tomato,Vegetative,57.3867503,9,0
37.23053402,31.73717388,36.11354328,4.350860915,6.338852435,854.9554031,7.284939338,Sandy,Maize,Fruiting,45.6163177,9,0
7.137728595,39.85348403,51.61403513,27.83924555,16.17652647,889.4084209,1.99669738,Silt,Tomato,Fruiting,26.23203715,2,0
14.69071769,31.54597975,46.22359718,42.25604257,17.50977301,318.8619822,3.712709205,Clay,Soybean,Flowering,85.73641517,4,0
33.21704479,28.94458543,80.56271413,39.79631936,6.049326349,595.5135711,5.01699166,Sandy,Wheat,Germination,10.99256036,9,0
31.18908916,33.26626276,48.80087506,8.756157007,17.17396242,273.2438356,7.254681685,Clay,Rice,Flowering,38.09154492,4,0
11.45823568,26.63014031,77.33594831,33.63823072,17.14461875,191.6908877,1.132312233,Sandy,Rice,Germination,11.13355344,8,0
12.32722632,16.50355857,83.51232869,11.02521317,15.29301901,920.0084513,4.063664053,Sandy,Maize,Flowering,18.64062519,9,0
17.9665236,29.0574204,56.02904517,10.91037673,2.93390228,838.4567538,4.850729091,Loamy,Rice,Flowering,36.73865973,3,0
21.95830448,38.94063211,84.59658863,43.70358867,13.80645694,784.0314116,5.40827064,Clay,Rice,Germination,14.88440669,0,0
26.638917,19.38257356,52.63908324,12.48344764,18.90048129,143.8896869,8.183606414,Silt,Wheat,Germination,63.69674791,9,0
17.91197738,32.25012227,87.84470499,13.16236733,13.65080958,859.3559134,1.71678195,Loamy,Wheat,Germination,17.81766172,4,0
21.18871506,20.02334222,35.35737147,0.032669538,6.632336982,494.2396683,8.078314518,Loamy,Soybean,Germination,73.15422707,0,0
